source_type,platform,task_id,script_id,guardian_id,utm_content,metric,category,collection_status,source_url,primary_source,required_proof,zero_allowed,decision_gate,writeback_target,blocked_by
shorts,all,publish-lt-s13-dora-distance,lt-s13-dora-distance,dora,dora_distance,site_clicks,site_conversion,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=dora_distance,Website analytics or event log filtered by tracked_url / utm_content.,"post/profile URL, tracked UTM, analytics date window, and proof note.",yes_after_site_source_check,weekly_review_minimum_kpi,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s13-dora-distance,lt-s13-dora-distance,dora,dora_distance,quiz_starts,site_conversion,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=dora_distance,Website analytics or event log filtered by tracked_url / utm_content.,"post/profile URL, tracked UTM, analytics date window, and proof note.",yes_after_site_source_check,weekly_review_minimum_kpi,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s13-dora-distance,lt-s13-dora-distance,dora,dora_distance,quiz_completions,site_conversion,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=dora_distance,Website analytics or event log filtered by tracked_url / utm_content.,"post/profile URL, tracked UTM, analytics date window, and proof note.",yes_after_site_source_check,weekly_review_minimum_kpi,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s13-dora-distance,lt-s13-dora-distance,dora,dora_distance,guardian_result_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=dora_distance,"Website event catalog: guardian_resume_primary, guardian_resume_profile, home_resume_guardian, guide_resume_guardian, guardian_map_card",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s13-dora-distance,lt-s13-dora-distance,dora,dora_distance,resources_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=dora_distance,"Website event catalog: quiz_result_supply_route, home_resume_supply_route, guardian_hero_supply_route, supply_quick_route, supply_entry_routes, home_saved_pack_link, supply_pack_link",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s13-dora-distance,lt-s13-dora-distance,dora,dora_distance,repair_plan_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=dora_distance,"Website event catalog: quiz_result_repair_plan, home_resume_repair_plan, repair_resume_plan, practice_card_repair_plan",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s13-dora-distance,lt-s13-dora-distance,dora,dora_distance,luna_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=dora_distance,"Website event catalog: quiz_result_luna, home_resume_luna, guardian_resume_luna, luna_offer_resources, luna_use_case_action, home_saved_pack_luna, supply_pack_luna",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s13-dora-distance,lt-s13-dora-distance,dora,dora_distance,keepsake_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=dora_distance,"Website event catalog: quiz_result_keepsake, home_resume_keepsake, keepsake_resume_story_open, practice_card_supply_route",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s13-dora-distance,lt-s13-dora-distance,dora,dora_distance,free_keepsake_downloads,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=dora_distance,"Website event catalog: free_keepsake_download, collector_story_download, keepsake_resume_story_download, practice_card_print, home_saved_pack_free_keepsake, supply_pack_free_keepsake",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s13-dora-distance,lt-s13-dora-distance,dora,dora_distance,supply_lead_requests,lead_or_revenue_intent,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=dora_distance,lead-intake-tracker.csv plus traceable consent/evidence; optional matching UTM attribution.,"real user request, explicit_reply_ok consent, traceable email/thread/proof note, and safe notes without raw sensitive content.",no_without_review,lead_demand_or_offer_gate,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s13-dora-distance,lt-s13-dora-distance,dora,dora_distance,luna_pack_clicks,lead_or_revenue_intent,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=dora_distance,lead-intake-tracker.csv plus traceable consent/evidence; optional matching UTM attribution.,"real user request, explicit_reply_ok consent, traceable email/thread/proof note, and safe notes without raw sensitive content.",no_without_review,lead_demand_or_offer_gate,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s13-dora-distance,lt-s13-dora-distance,dora,dora_distance,affiliate_book_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=dora_distance,"Website event catalog: supply_route_affiliate_book, quiz_result_affiliate_book, repair_guardian_affiliate_book, repair_resume_affiliate_book",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s13-dora-distance,lt-s13-dora-distance,dora,dora_distance,contact_requests,lead_or_revenue_intent,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=dora_distance,lead-intake-tracker.csv plus traceable consent/evidence; optional matching UTM attribution.,"real user request, explicit_reply_ok consent, traceable email/thread/proof note, and safe notes without raw sensitive content.",no_without_review,lead_demand_or_offer_gate,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s02-iris-affirmation,lt-s02-iris-affirmation,iris,iris_affirmation,views,platform_engagement,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_affirmation,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s02-iris-affirmation,lt-s02-iris-affirmation,iris,iris_affirmation,likes,platform_engagement,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_affirmation,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s02-iris-affirmation,lt-s02-iris-affirmation,iris,iris_affirmation,comments,platform_engagement,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_affirmation,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s02-iris-affirmation,lt-s02-iris-affirmation,iris,iris_affirmation,shares,platform_engagement,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_affirmation,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s02-iris-affirmation,lt-s02-iris-affirmation,iris,iris_affirmation,profile_clicks,platform_engagement,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_affirmation,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s02-iris-affirmation,lt-s02-iris-affirmation,iris,iris_affirmation,site_clicks,site_conversion,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_affirmation,Website analytics or event log filtered by tracked_url / utm_content.,"post/profile URL, tracked UTM, analytics date window, and proof note.",yes_after_site_source_check,weekly_review_minimum_kpi,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s02-iris-affirmation,lt-s02-iris-affirmation,iris,iris_affirmation,quiz_starts,site_conversion,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_affirmation,Website analytics or event log filtered by tracked_url / utm_content.,"post/profile URL, tracked UTM, analytics date window, and proof note.",yes_after_site_source_check,weekly_review_minimum_kpi,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s02-iris-affirmation,lt-s02-iris-affirmation,iris,iris_affirmation,quiz_completions,site_conversion,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_affirmation,Website analytics or event log filtered by tracked_url / utm_content.,"post/profile URL, tracked UTM, analytics date window, and proof note.",yes_after_site_source_check,weekly_review_minimum_kpi,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s02-iris-affirmation,lt-s02-iris-affirmation,iris,iris_affirmation,guardian_result_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_affirmation,"Website event catalog: guardian_resume_primary, guardian_resume_profile, home_resume_guardian, guide_resume_guardian, guardian_map_card",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s02-iris-affirmation,lt-s02-iris-affirmation,iris,iris_affirmation,resources_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_affirmation,"Website event catalog: quiz_result_supply_route, home_resume_supply_route, guardian_hero_supply_route, supply_quick_route, supply_entry_routes, home_saved_pack_link, supply_pack_link",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s02-iris-affirmation,lt-s02-iris-affirmation,iris,iris_affirmation,repair_plan_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_affirmation,"Website event catalog: quiz_result_repair_plan, home_resume_repair_plan, repair_resume_plan, practice_card_repair_plan",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s02-iris-affirmation,lt-s02-iris-affirmation,iris,iris_affirmation,luna_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_affirmation,"Website event catalog: quiz_result_luna, home_resume_luna, guardian_resume_luna, luna_offer_resources, luna_use_case_action, home_saved_pack_luna, supply_pack_luna",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s02-iris-affirmation,lt-s02-iris-affirmation,iris,iris_affirmation,keepsake_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_affirmation,"Website event catalog: quiz_result_keepsake, home_resume_keepsake, keepsake_resume_story_open, practice_card_supply_route",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s02-iris-affirmation,lt-s02-iris-affirmation,iris,iris_affirmation,free_keepsake_downloads,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_affirmation,"Website event catalog: free_keepsake_download, collector_story_download, keepsake_resume_story_download, practice_card_print, home_saved_pack_free_keepsake, supply_pack_free_keepsake",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s02-iris-affirmation,lt-s02-iris-affirmation,iris,iris_affirmation,supply_lead_requests,lead_or_revenue_intent,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_affirmation,lead-intake-tracker.csv plus traceable consent/evidence; optional matching UTM attribution.,"real user request, explicit_reply_ok consent, traceable email/thread/proof note, and safe notes without raw sensitive content.",no_without_review,lead_demand_or_offer_gate,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s02-iris-affirmation,lt-s02-iris-affirmation,iris,iris_affirmation,luna_pack_clicks,lead_or_revenue_intent,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_affirmation,lead-intake-tracker.csv plus traceable consent/evidence; optional matching UTM attribution.,"real user request, explicit_reply_ok consent, traceable email/thread/proof note, and safe notes without raw sensitive content.",no_without_review,lead_demand_or_offer_gate,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s02-iris-affirmation,lt-s02-iris-affirmation,iris,iris_affirmation,affiliate_book_clicks,route_interest,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_affirmation,"Website event catalog: supply_route_affiliate_book, quiz_result_affiliate_book, repair_guardian_affiliate_book, repair_resume_affiliate_book",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s02-iris-affirmation,lt-s02-iris-affirmation,iris,iris_affirmation,contact_requests,lead_or_revenue_intent,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_affirmation,lead-intake-tracker.csv plus traceable consent/evidence; optional matching UTM attribution.,"real user request, explicit_reply_ok consent, traceable email/thread/proof note, and safe notes without raw sensitive content.",no_without_review,lead_demand_or_offer_gate,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s01-iris-silence,lt-s01-iris-silence,iris,iris_silence,views,platform_engagement,filled,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_silence,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,
shorts,all,publish-lt-s01-iris-silence,lt-s01-iris-silence,iris,iris_silence,likes,platform_engagement,optional_after_minimum_kpi,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_silence,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,
shorts,all,publish-lt-s01-iris-silence,lt-s01-iris-silence,iris,iris_silence,comments,platform_engagement,optional_after_minimum_kpi,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_silence,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,
shorts,all,publish-lt-s01-iris-silence,lt-s01-iris-silence,iris,iris_silence,shares,platform_engagement,optional_after_minimum_kpi,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_silence,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,
shorts,all,publish-lt-s01-iris-silence,lt-s01-iris-silence,iris,iris_silence,profile_clicks,platform_engagement,optional_after_minimum_kpi,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_silence,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,
shorts,all,publish-lt-s01-iris-silence,lt-s01-iris-silence,iris,iris_silence,site_clicks,site_conversion,ready_for_source_check,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_silence,Website analytics or event log filtered by tracked_url / utm_content.,"post/profile URL, tracked UTM, analytics date window, and proof note.",yes_after_site_source_check,weekly_review_minimum_kpi,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,
shorts,all,publish-lt-s01-iris-silence,lt-s01-iris-silence,iris,iris_silence,quiz_starts,site_conversion,ready_for_source_check,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_silence,Website analytics or event log filtered by tracked_url / utm_content.,"post/profile URL, tracked UTM, analytics date window, and proof note.",yes_after_site_source_check,weekly_review_minimum_kpi,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,
shorts,all,publish-lt-s01-iris-silence,lt-s01-iris-silence,iris,iris_silence,quiz_completions,site_conversion,ready_for_source_check,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_silence,Website analytics or event log filtered by tracked_url / utm_content.,"post/profile URL, tracked UTM, analytics date window, and proof note.",yes_after_site_source_check,weekly_review_minimum_kpi,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,
shorts,all,publish-lt-s01-iris-silence,lt-s01-iris-silence,iris,iris_silence,guardian_result_clicks,route_interest,optional_after_minimum_kpi,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_silence,"Website event catalog: guardian_resume_primary, guardian_resume_profile, home_resume_guardian, guide_resume_guardian, guardian_map_card",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,
shorts,all,publish-lt-s01-iris-silence,lt-s01-iris-silence,iris,iris_silence,resources_clicks,route_interest,optional_after_minimum_kpi,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_silence,"Website event catalog: quiz_result_supply_route, home_resume_supply_route, guardian_hero_supply_route, supply_quick_route, supply_entry_routes, home_saved_pack_link, supply_pack_link",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,
shorts,all,publish-lt-s01-iris-silence,lt-s01-iris-silence,iris,iris_silence,repair_plan_clicks,route_interest,optional_after_minimum_kpi,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_silence,"Website event catalog: quiz_result_repair_plan, home_resume_repair_plan, repair_resume_plan, practice_card_repair_plan",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,
shorts,all,publish-lt-s01-iris-silence,lt-s01-iris-silence,iris,iris_silence,luna_clicks,route_interest,optional_after_minimum_kpi,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_silence,"Website event catalog: quiz_result_luna, home_resume_luna, guardian_resume_luna, luna_offer_resources, luna_use_case_action, home_saved_pack_luna, supply_pack_luna",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,
shorts,all,publish-lt-s01-iris-silence,lt-s01-iris-silence,iris,iris_silence,keepsake_clicks,route_interest,optional_after_minimum_kpi,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_silence,"Website event catalog: quiz_result_keepsake, home_resume_keepsake, keepsake_resume_story_open, practice_card_supply_route",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,
shorts,all,publish-lt-s01-iris-silence,lt-s01-iris-silence,iris,iris_silence,free_keepsake_downloads,route_interest,optional_after_minimum_kpi,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_silence,"Website event catalog: free_keepsake_download, collector_story_download, keepsake_resume_story_download, practice_card_print, home_saved_pack_free_keepsake, supply_pack_free_keepsake",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,
shorts,all,publish-lt-s01-iris-silence,lt-s01-iris-silence,iris,iris_silence,supply_lead_requests,lead_or_revenue_intent,waiting_for_real_lead_or_review,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_silence,lead-intake-tracker.csv plus traceable consent/evidence; optional matching UTM attribution.,"real user request, explicit_reply_ok consent, traceable email/thread/proof note, and safe notes without raw sensitive content.",no_without_review,lead_demand_or_offer_gate,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,
shorts,all,publish-lt-s01-iris-silence,lt-s01-iris-silence,iris,iris_silence,luna_pack_clicks,lead_or_revenue_intent,waiting_for_real_lead_or_review,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_silence,lead-intake-tracker.csv plus traceable consent/evidence; optional matching UTM attribution.,"real user request, explicit_reply_ok consent, traceable email/thread/proof note, and safe notes without raw sensitive content.",no_without_review,lead_demand_or_offer_gate,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,
shorts,all,publish-lt-s01-iris-silence,lt-s01-iris-silence,iris,iris_silence,affiliate_book_clicks,route_interest,optional_after_minimum_kpi,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_silence,"Website event catalog: supply_route_affiliate_book, quiz_result_affiliate_book, repair_guardian_affiliate_book, repair_resume_affiliate_book",site event count or checked-zero proof note tied to the same UTM row.,yes_after_site_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,
shorts,all,publish-lt-s01-iris-silence,lt-s01-iris-silence,iris,iris_silence,contact_requests,lead_or_revenue_intent,waiting_for_real_lead_or_review,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_silence,lead-intake-tracker.csv plus traceable consent/evidence; optional matching UTM attribution.,"real user request, explicit_reply_ok consent, traceable email/thread/proof note, and safe notes without raw sensitive content.",no_without_review,lead_demand_or_offer_gate,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,
shorts,all,publish-lt-s03-iris-too-sensitive,lt-s03-iris-too-sensitive,iris,iris_too_sensitive,views,platform_engagement,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_too_sensitive,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s03-iris-too-sensitive,lt-s03-iris-too-sensitive,iris,iris_too_sensitive,likes,platform_engagement,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_too_sensitive,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s03-iris-too-sensitive,lt-s03-iris-too-sensitive,iris,iris_too_sensitive,comments,platform_engagement,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_too_sensitive,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s03-iris-too-sensitive,lt-s03-iris-too-sensitive,iris,iris_too_sensitive,shares,platform_engagement,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_too_sensitive,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
shorts,all,publish-lt-s03-iris-too-sensitive,lt-s03-iris-too-sensitive,iris,iris_too_sensitive,profile_clicks,platform_engagement,blocked_until_public_post_url,https://lovetypes.tw/start/?utm_source=shorts&utm_medium=social&utm_campaign=first_round_quiz_completion&utm_content=iris_too_sensitive,Platform analytics screen for the published post or profile link.,public post/profile URL plus analytics screenshot or checked proof note.,yes_after_public_source_check,route_learning,platform-kpi-tracker.csv first; kpi-tracker.csv weekly rollup,post URL is not written back
